NODE_1597_length_349_cov_49.601719	gi|38018023|ref|NP_937947.1|	99.25	133	1	0	399	1	4175	4307	4e-83	  274
NODE_1597_length_349_cov_49.601719	gi|253756606|ref|YP_003038519.1|	98.50	133	2	0	399	1	4175	4307	1e-82	  272
NODE_1597_length_349_cov_49.601719	gi|253756607|ref|YP_003038518.1|	98.50	133	2	0	399	1	4175	4307	2e-82	  272
NODE_1597_length_349_cov_49.601719	gi|253756581|ref|YP_003038496.1|	97.74	133	3	0	399	1	4175	4307	3e-82	  271
NODE_1597_length_349_cov_49.601719	gi|15081555|ref|NP_150074.1|	97.74	133	3	0	399	1	4175	4307	3e-82	  271
NODE_1597_length_349_cov_49.601719	gi|253756594|ref|YP_003038508.1|	97.74	133	3	0	399	1	4175	4307	3e-82	  271
NODE_1597_length_349_cov_49.601719	gi|253756595|ref|YP_003038507.1|	97.74	133	3	0	399	1	4175	4307	4e-82	  271
NODE_1597_length_349_cov_49.601719	gi|253756582|ref|YP_003038495.1|	97.74	133	3	0	399	1	4175	4307	4e-82	  271
NODE_1597_length_349_cov_49.601719	gi|26008080|ref|NP_150073.2|	97.74	133	3	0	399	1	4175	4307	4e-82	  271
NODE_1597_length_349_cov_49.601719	gi|167600355|ref|YP_001671997.1|	96.99	133	4	0	399	1	4221	4353	6e-82	  270
NODE_1607_length_290_cov_156.668961	gi|38018025|ref|NP_937949.1|	94.69	113	5	1	338	3	99	211	7e-68	  217
NODE_1607_length_290_cov_156.668961	gi|253756597|ref|YP_003038510.1|	90.27	113	10	1	338	3	99	211	2e-63	  205
NODE_1607_length_290_cov_156.668961	gi|253756584|ref|YP_003038498.1|	89.38	113	11	1	338	3	99	211	7e-63	  204
NODE_1607_length_290_cov_156.668961	gi|253756609|ref|YP_003038521.1|	89.38	113	11	1	338	3	99	211	1e-62	  203
NODE_1607_length_290_cov_156.668961	gi|15081546|ref|NP_150076.1|	89.38	113	11	1	338	3	99	211	1e-62	  203
NODE_1607_length_290_cov_156.668961	gi|394935453|ref|YP_005454244.1|	87.61	113	13	1	338	3	99	211	7e-61	  199
NODE_1607_length_290_cov_156.668961	gi|85718617|ref|YP_459951.1|	83.19	113	18	1	338	3	99	211	4e-58	  192
NODE_1607_length_290_cov_156.668961	gi|167600357|ref|YP_001671999.1|	58.41	113	46	1	338	3	98	210	1e-36	  134
NODE_1607_length_290_cov_156.668961	gi|60115394|ref|YP_209232.1|	56.76	111	47	1	338	9	104	214	4e-36	  133
NODE_1607_length_290_cov_156.668961	gi|253750534|ref|YP_003029847.1|	56.76	111	47	1	338	9	104	214	2e-34	  129
NODE_1713_length_191_cov_280.675385	gi|38018026|ref|NP_937950.1|	95.00	80	4	0	1	240	159	238	4e-47	  167
NODE_1713_length_191_cov_280.675385	gi|253756610|ref|YP_003038522.1|	88.75	80	9	0	1	240	153	232	5e-43	  155
NODE_1713_length_191_cov_280.675385	gi|253756598|ref|YP_003038511.1|	87.50	80	10	0	1	240	153	232	3e-42	  153
NODE_1713_length_191_cov_280.675385	gi|15081547|ref|NP_150077.1|	86.25	80	11	0	1	240	153	232	1e-41	  151
NODE_1713_length_191_cov_280.675385	gi|253756585|ref|YP_003038499.1|	86.25	80	11	0	1	240	153	232	2e-41	  150
NODE_1713_length_191_cov_280.675385	gi|394935454|ref|YP_005454245.1|	85.00	80	12	0	1	240	152	231	1e-40	  148
NODE_1713_length_191_cov_280.675385	gi|85718618|ref|YP_459952.1|	83.75	80	13	0	1	240	153	232	3e-40	  147
NODE_1713_length_191_cov_280.675385	gi|167600358|ref|YP_001672000.1|	65.00	80	28	0	1	240	153	232	5e-33	  126
NODE_1713_length_191_cov_280.675385	gi|56807326|ref|YP_173238.1|	57.50	80	33	1	1	240	144	222	2e-24	  102
NODE_1713_length_191_cov_280.675385	gi|253750535|ref|YP_003029848.1|	49.38	81	40	1	1	240	146	226	1e-20	90.9
NODE_1715_length_142_cov_213.845078	gi|38018026|ref|NP_937950.1|	92.06	63	5	0	191	3	244	306	2e-32	  124
NODE_1715_length_142_cov_213.845078	gi|253756598|ref|YP_003038511.1|	80.95	63	8	1	191	3	238	296	1e-26	  107
NODE_1715_length_142_cov_213.845078	gi|15081547|ref|NP_150077.1|	80.95	63	8	1	191	3	238	296	1e-26	  107
NODE_1715_length_142_cov_213.845078	gi|253756585|ref|YP_003038499.1|	80.95	63	8	1	191	3	238	296	1e-26	  107
NODE_1715_length_142_cov_213.845078	gi|253756610|ref|YP_003038522.1|	79.37	63	9	1	191	3	238	296	4e-26	  106
NODE_1715_length_142_cov_213.845078	gi|394935454|ref|YP_005454245.1|	80.95	63	8	1	191	3	237	295	4e-26	  106
NODE_1715_length_142_cov_213.845078	gi|167600358|ref|YP_001672000.1|	69.84	63	15	1	191	3	238	296	4e-23	97.8
NODE_1715_length_142_cov_213.845078	gi|85718618|ref|YP_459952.1|	69.84	63	15	1	191	3	238	296	2e-22	95.5
NODE_1715_length_142_cov_213.845078	gi|56807326|ref|YP_173238.1|	63.08	65	22	1	191	3	228	292	1e-18	84.7
NODE_1715_length_142_cov_213.845078	gi|9629814|ref|NP_045300.1|	52.38	63	30	0	191	3	232	294	5e-15	73.9
NODE_1766_length_314_cov_463.656036	gi|394935454|ref|YP_005454245.1|	96.67	120	4	0	3	362	908	1027	3e-71	  237
NODE_1766_length_314_cov_463.656036	gi|85718618|ref|YP_459952.1|	95.00	120	6	0	3	362	895	1014	2e-70	  234
NODE_1766_length_314_cov_463.656036	gi|38018026|ref|NP_937950.1|	97.50	120	3	0	3	362	907	1026	5e-70	  234
NODE_1766_length_314_cov_463.656036	gi|253756598|ref|YP_003038511.1|	94.17	120	7	0	3	362	909	1028	9e-69	  230
NODE_1766_length_314_cov_463.656036	gi|15081547|ref|NP_150077.1|	94.17	120	7	0	3	362	909	1028	9e-69	  230
NODE_1766_length_314_cov_463.656036	gi|253756585|ref|YP_003038499.1|	94.17	120	7	0	3	362	909	1028	1e-68	  230
NODE_1766_length_314_cov_463.656036	gi|253756610|ref|YP_003038522.1|	92.50	120	9	0	3	362	909	1028	5e-68	  228
NODE_1766_length_314_cov_463.656036	gi|167600358|ref|YP_001672000.1|	90.68	118	11	0	9	362	911	1028	1e-66	  224
NODE_1766_length_314_cov_463.656036	gi|56807326|ref|YP_173238.1|	81.51	119	22	0	6	362	901	1019	7e-60	  205
NODE_1766_length_314_cov_463.656036	gi|9629814|ref|NP_045300.1|	81.90	116	21	0	15	362	869	984	6e-59	  202
NODE_2060_length_233_cov_764.030029	gi|38018026|ref|NP_937950.1|	95.70	93	4	0	3	281	1178	1270	1e-54	  189
NODE_2060_length_233_cov_764.030029	gi|394935454|ref|YP_005454245.1|	92.47	93	7	0	3	281	1179	1271	2e-52	  182
NODE_2060_length_233_cov_764.030029	gi|253756610|ref|YP_003038522.1|	92.47	93	7	0	3	281	1180	1272	6e-52	  181
NODE_2060_length_233_cov_764.030029	gi|253756598|ref|YP_003038511.1|	91.40	93	8	0	3	281	1180	1272	2e-51	  180
NODE_2060_length_233_cov_764.030029	gi|253756585|ref|YP_003038499.1|	91.30	92	8	0	6	281	1181	1272	1e-50	  177
NODE_2060_length_233_cov_764.030029	gi|15081547|ref|NP_150077.1|	91.40	93	8	0	3	281	1180	1272	1e-50	  177
NODE_2060_length_233_cov_764.030029	gi|167600358|ref|YP_001672000.1|	89.25	93	10	0	3	281	1180	1272	3e-50	  176
NODE_2060_length_233_cov_764.030029	gi|85718618|ref|YP_459952.1|	84.95	93	14	0	3	281	1166	1258	3e-48	  171
NODE_2060_length_233_cov_764.030029	gi|9629814|ref|NP_045300.1|	71.58	95	25	1	3	281	1136	1230	8e-40	  146
NODE_2060_length_233_cov_764.030029	gi|60115395|ref|YP_209233.1|	71.58	95	25	1	3	281	1188	1282	2e-39	  145
