NODE_547_length_108_cov_1.888889	gi|490323013|ref|WP_004212498.1|	92.16	51	4	0	2	154	423	473	7e-13	67.0
NODE_547_length_108_cov_1.888889	gi|493738276|ref|WP_006687451.1|	57.14	42	18	0	23	148	413	454	0.084	34.7
NODE_547_length_108_cov_1.888889	gi|493871080|ref|WP_006817596.1|	58.97	39	16	0	26	142	390	428	0.089	34.7
NODE_547_length_108_cov_1.888889	gi|26250058|ref|NP_756098.1|	56.10	41	18	0	26	148	388	428	0.12	34.3
NODE_547_length_108_cov_1.888889	gi|157162923|ref|YP_001460241.1|	56.10	41	18	0	26	148	391	431	0.14	33.9
NODE_547_length_108_cov_1.888889	gi|493865579|ref|WP_006812266.1|	54.76	42	19	0	23	148	391	432	0.22	33.5
NODE_547_length_108_cov_1.888889	gi|493178893|ref|WP_006177924.1|	54.76	42	19	0	23	148	400	441	0.22	33.5
NODE_547_length_108_cov_1.888889	gi|492888807|ref|WP_006023376.1|	46.67	45	24	0	14	148	389	433	1.2	31.2
NODE_547_length_108_cov_1.888889	gi|496076571|ref|WP_008801078.1|	55.00	40	18	0	23	142	384	423	1.2	31.2
NODE_547_length_108_cov_1.888889	gi|488801539|ref|WP_002713945.1|	45.45	44	24	0	17	148	387	430	1.9	30.4
NODE_578_length_153_cov_1.333333	gi|490320325|ref|WP_004209810.1|	93.94	66	4	0	199	2	966	1031	4e-37	  137
NODE_578_length_153_cov_1.333333	gi|494060855|ref|WP_007002938.1|	92.42	66	5	0	199	2	970	1035	2e-35	  133
NODE_578_length_153_cov_1.333333	gi|490365610|ref|WP_004245274.1|	84.85	66	10	0	199	2	935	1000	8e-32	  122
NODE_578_length_153_cov_1.333333	gi|492458832|ref|WP_005851431.1|	80.30	66	13	0	199	2	943	1008	1e-31	  122
NODE_578_length_153_cov_1.333333	gi|492385915|ref|WP_005827615.1|	80.30	66	13	0	199	2	967	1032	1e-31	  122
NODE_578_length_153_cov_1.333333	gi|492414685|ref|WP_005837257.1|	80.30	66	13	0	199	2	967	1032	1e-31	  122
NODE_578_length_153_cov_1.333333	gi|493582275|ref|WP_006535319.1|	83.33	66	11	0	199	2	299	364	1e-31	  121
NODE_578_length_153_cov_1.333333	gi|495129132|ref|WP_007853943.1|	80.30	66	13	0	199	2	943	1008	1e-31	  122
NODE_578_length_153_cov_1.333333	gi|495121591|ref|WP_007846406.1|	80.30	66	13	0	199	2	943	1008	1e-31	  122
NODE_578_length_153_cov_1.333333	gi|490646212|ref|WP_004511207.1|	83.33	66	11	0	199	2	947	1012	2e-31	  122
NODE_629_length_128_cov_1.359375	gi|490322896|ref|WP_004212381.1|	75.86	58	14	0	1	174	169	226	1e-21	92.0
NODE_629_length_128_cov_1.359375	gi|319775157|ref|YP_004137645.1|	38.89	54	33	0	1	162	163	216	0.003	39.7
NODE_629_length_128_cov_1.359375	gi|491975570|ref|WP_005701212.1|	38.89	54	33	0	1	162	163	216	0.005	38.5
NODE_629_length_128_cov_1.359375	gi|491966295|ref|WP_005696438.1|	35.19	54	35	0	1	162	163	216	0.006	38.1
